"","time_interval","time_frame","dataset_name","b","X","N","lm_intercept","lm_slope"
"b732","monthly","2015-12","salesforce",-0.651578891554912,48,1242,2.43373282508494,-0.636219637005865
"b733","monthly","2015-12","salesforce",-0.650237536958498,49,1242,2.43969065072951,-0.634464250407513
"b734","monthly","2015-12","salesforce",-0.648923012771545,50,1242,2.44547934821237,-0.63274664720455
"b735","monthly","2015-1-","salesforce",-0.77306338229482,2,1100,0.369919108310255,-0.755667002373231
"b736","monthly","2015-1-","salesforce",-0.760965467010994,3,1100,0.707211158534277,-0.749802386445373
"b737","monthly","2015-1-","salesforce",-0.752277505927242,4,1100,0.938936031656585,-0.744720418873553
"b738","monthly","2015-1-","salesforce",-0.746060883546651,5,1100,1.11149408543326,-0.740010169105772
"b739","monthly","2015-1-","salesforce",-0.741103795821771,6,1100,1.24897193221662,-0.735785210208132
"b740","monthly","2015-1-","salesforce",-0.736708590493921,7,1100,1.36169100233678,-0.731766058701196
"b741","monthly","2015-1-","salesforce",-0.733038423864135,8,1100,1.4539173424532,-0.727462219165301
"b742","monthly","2015-1-","salesforce",-0.72960775439635,9,1100,1.53186253705503,-0.723127175758866
"b743","monthly","2015-1-","salesforce",-0.726332510422486,10,1100,1.59971088467204,-0.718981723545328
"b744","monthly","2015-1-","salesforce",-0.72331237610293,11,1100,1.65916384631112,-0.714952242444567
"b745","monthly","2015-1-","salesforce",-0.720480875214704,12,1100,1.71331111601578,-0.711301961553882
"b746","monthly","2015-1-","salesforce",-0.717823500626661,13,1100,1.76144177126412,-0.707687996245872
"b747","monthly","2015-1-","salesforce",-0.715338622629677,14,1100,1.80579695319406,-0.704371691831496
"b748","monthly","2015-1-","salesforce",-0.713009388586031,15,1100,1.84662241805148,-0.701271856709839
"b749","monthly","2015-1-","salesforce",-0.710763669242154,16,1100,1.88487185736892,-0.698421643956092
"b750","monthly","2015-1-","salesforce",-0.708603750787891,17,1100,1.92101584499906,-0.695823210694245
"b751","monthly","2015-1-","salesforce",-0.706552818090826,18,1100,1.95498911664851,-0.693403665633635
"b752","monthly","2015-1-","salesforce",-0.704627841159087,19,1100,1.98656169236984,-0.691057352892356
"b753","monthly","2015-1-","salesforce",-0.702769722650463,20,1100,2.01540907002136,-0.688655153392963
"b754","monthly","2015-1-","salesforce",-0.700924231213231,21,1100,2.04288787255676,-0.686389630348628
"b755","monthly","2015-1-","salesforce",-0.699109340103383,22,1100,2.06885005197355,-0.684203961041915
"b756","monthly","2015-1-","salesforce",-0.697427365201433,23,1100,2.09218811619763,-0.681892200480187
"b757","monthly","2015-1-","salesforce",-0.695728406984989,24,1100,2.11372353912049,-0.679531513574548
"b758","monthly","2015-1-","salesforce",-0.694096630956287,25,1100,2.13347221045834,-0.67713334087045
"b759","monthly","2015-1-","salesforce",-0.692468642151566,26,1100,2.1520901477361,-0.674773843681165
"b760","monthly","2015-1-","salesforce",-0.690866168517445,27,1100,2.1690784339944,-0.672351474590731
"b761","monthly","2015-1-","salesforce",-0.689282325519599,28,1100,2.1849185619927,-0.669929653984692
"b762","monthly","2015-1-","salesforce",-0.68771116890816,29,1100,2.19950887919125,-0.667483502451318
"b763","monthly","2015-1-","salesforce",-0.686131718833113,30,1100,2.21290329205496,-0.665001421178897
"b764","monthly","2015-1-","salesforce",-0.684542814074841,31,1100,2.22536292868429,-0.662515714175953
"b765","monthly","2015-1-","salesforce",-0.682931095003699,32,1100,2.23703937816265,-0.660037388032993
"b766","monthly","2015-1-","salesforce",-0.681331050233081,33,1100,2.24788886658854,-0.657562341970711
"b767","monthly","2015-1-","salesforce",-0.679735199848748,34,1100,2.2582466745479,-0.655141091747108
"b768","monthly","2015-1-","salesforce",-0.678145186409817,35,1100,2.26786910822409,-0.652717632850813
"b769","monthly","2015-1-","salesforce",-0.676558993657095,36,1100,2.27690018493691,-0.650311231622907
"b770","monthly","2015-1-","salesforce",-0.675007305940205,37,1100,2.28548966707375,-0.647951381360632
"b771","monthly","2015-1-","salesforce",-0.673472905712646,38,1100,2.29376101762501,-0.645648600123927
"b772","monthly","2015-1-","salesforce",-0.671945072660773,39,1100,2.30154120287915,-0.643364925641121
"b773","monthly","2015-1-","salesforce",-0.670421102191317,40,1100,2.30917036900046,-0.641155962709802
"b774","monthly","2015-1-","salesforce",-0.668892457636143,41,1100,2.316987685371,-0.639075418938335
"b775","monthly","2015-1-","salesforce",-0.667380273249249,42,1100,2.32452229153695,-0.637038707424344
"b776","monthly","2015-1-","salesforce",-0.665872508750001,43,1100,2.33165186779305,-0.63501285213973
"b777","monthly","2015-1-","salesforce",-0.664397132004335,44,1100,2.3385966208777,-0.633043722823356
"b778","monthly","2015-1-","salesforce",-0.662922475435836,45,1100,2.34553219187627,-0.631149747268214
"b779","monthly","2015-1-","salesforce",-0.661489342772305,46,1100,2.35244582533898,-0.629338700719714
"b780","monthly","2015-1-","salesforce",-0.660069134255768,47,1100,2.3592500922955,-0.627581200028095
"b781","monthly","2015-1-","salesforce",-0.658654573862309,48,1100,2.36585335392489,-0.62585476719216
"b782","monthly","2015-1-","salesforce",-0.657261513488143,49,1100,2.37244172353373,-0.624192672031246
"b783","monthly","2015-1-","salesforce",-0.655903168737906,50,1100,2.37875280378373,-0.622554892798346
"b784","monthly","2015-2-","salesforce",-0.759970962481185,2,1242,0.349680589651051,-0.741121950767728
"b785","monthly","2015-2-","salesforce",-0.750123112238182,3,1242,0.675306984945712,-0.734743331408248
"b786","monthly","2015-2-","salesforce",-0.741849090099869,4,1242,0.899851117258738,-0.729570228139206
"b787","monthly","2015-2-","salesforce",-0.736782626229596,5,1242,1.06135245559035,-0.723744121832841
"b788","monthly","2015-2-","salesforce",-0.731968168625685,6,1242,1.19297862355829,-0.719138148340944
"b789","monthly","2015-2-","salesforce",-0.728111043571105,7,1242,1.30201347923374,-0.71504760450535
"b790","monthly","2015-2-","salesforce",-0.724702576245429,8,1242,1.39507590758116,-0.711378731934899
"b791","monthly","2015-2-","salesforce",-0.721650064009655,9,1242,1.4746316563698,-0.707801323044019
"b792","monthly","2015-2-","salesforce",-0.718760075538109,10,1242,1.54400190641948,-0.704316114171091
"b793","monthly","2015-2-","salesforce",-0.716058325289962,11,1242,1.6051360988873,-0.700929869847374
"b794","monthly","2015-2-","salesforce",-0.713502741226917,12,1242,1.65900507121857,-0.697533317078058
"b795","monthly","2015-2-","salesforce",-0.711018419757033,13,1242,1.70717452454744,-0.694171468706385
"b796","monthly","2015-2-","salesforce",-0.708668489749174,14,1242,1.75128038815006,-0.691018238329386
"b797","monthly","2015-2-","salesforce",-0.706402850725119,15,1242,1.7910209054379,-0.687868410399768
"b798","monthly","2015-2-","salesforce",-0.704260447300703,16,1242,1.82708075578815,-0.68477110858482
"b799","monthly","2015-2-","salesforce",-0.702207562683011,17,1242,1.86097910371901,-0.681915428717592
"b800","monthly","2015-2-","salesforce",-0.700267543672721,18,1242,1.89237148183766,-0.679166255482387
"b801","monthly","2015-2-","salesforce",-0.698389015057733,19,1242,1.92301401731924,-0.676766424749577
"b802","monthly","2015-2-","salesforce",-0.696560988997048,20,1242,1.95200160988603,-0.67450315023158
"b803","monthly","2015-2-","salesforce",-0.694784908683506,21,1242,1.97961180048665,-0.672380149811234
"b804","monthly","2015-2-","salesforce",-0.693017397686211,22,1242,2.0059608154924,-0.670375982501352
"b805","monthly","2015-2-","salesforce",-0.691321389435632,23,1242,2.03080359677551,-0.668425764202172
"b806","monthly","2015-2-","salesforce",-0.689670318333624,24,1242,2.05445199667763,-0.666549957973285
"b807","monthly","2015-2-","salesforce",-0.688098266551251,25,1242,2.07625089642631,-0.664628507392026
"b808","monthly","2015-2-","salesforce",-0.686551591337949,26,1242,2.09659676266031,-0.662693070699096
"b809","monthly","2015-2-","salesforce",-0.685004472253993,27,1242,2.11643058237015,-0.660885383460783
"b810","monthly","2015-2-","salesforce",-0.683485447431793,28,1242,2.13515130350907,-0.659091097386881
"b811","monthly","2015-2-","salesforce",-0.681990319422605,29,1242,2.15281303277891,-0.657299132694602
"b812","monthly","2015-2-","salesforce",-0.680502132063006,30,1242,2.16961731110932,-0.655523466848234
"b813","monthly","2015-2-","salesforce",-0.679024951324788,31,1242,2.18557525974255,-0.653760841436598
"b814","monthly","2015-2-","salesforce",-0.677559755493038,32,1242,2.20076120433992,-0.652013253476138
"b815","monthly","2015-2-","salesforce",-0.676124944835186,33,1242,2.21474199138393,-0.650205520923565
"b816","monthly","2015-2-","salesforce",-0.674699238425144,34,1242,2.22765796222522,-0.648343983008229
"b817","monthly","2015-2-","salesforce",-0.673272317367631,35,1242,2.23987541978764,-0.646478642918589
"b818","monthly","2015-2-","salesforce",-0.67183053553316,36,1242,2.25153969336198,-0.644631440398043
"b819","monthly","2015-2-","salesforce",-0.670387689047718,37,1242,2.26241771217383,-0.642755948437957
"b820","monthly","2015-2-","salesforce",-0.668947985781619,38,1242,2.27260706822341,-0.64086579935405
"b821","monthly","2015-2-","salesforce",-0.667519907510086,39,1242,2.28205224976203,-0.638943893452311
"b822","monthly","2015-2-","salesforce",-0.666122024511323,40,1242,2.29063905667996,-0.636977387500438
"b823","monthly","2015-2-","salesforce",-0.664722502170943,41,1242,2.29886767616266,-0.635035916914238
"b824","monthly","2015-2-","salesforce",-0.663336939021585,42,1242,2.30648376225855,-0.633077711291902
"b825","monthly","2015-2-","salesforce",-0.661941422442202,43,1242,2.31365096538855,-0.631117874043452
"b826","monthly","2015-2-","salesforce",-0.660549597434558,44,1242,2.32057152172757,-0.629192261120721
"b827","monthly","2015-2-","salesforce",-0.659140594629015,45,1242,2.32714311366919,-0.627273716005875
"b828","monthly","2015-2-","salesforce",-0.65773746645776,46,1242,2.33350609675529,-0.625389962053197
"b829","monthly","2015-2-","salesforce",-0.656339518845785,47,1242,2.33961224575418,-0.623531697919066
"b830","monthly","2015-2-","salesforce",-0.654967743977139,48,1242,2.34545550394257,-0.621698900456971
"b831","monthly","2015-2-","salesforce",-0.653597553649738,49,1242,2.35110108201157,-0.619895122115228
"b832","monthly","2015-2-","salesforce",-0.652233703523917,50,1242,2.35671770522664,-0.618146105835791
"b833","monthly","2015-3-","salesforce",-0.761352723570916,2,1292,0.233422078258632,-0.719326504089495
"b834","monthly","2015-3-","salesforce",-0.750745698340237,3,1292,0.583729932446031,-0.717248361856143
"b835","monthly","2015-3-","salesforce",-0.74233678782016,4,1292,0.826651206209724,-0.715401671691513
"b836","monthly","2015-3-","salesforce",-0.735743959532273,5,1292,1.008520486859,-0.713239378958702
"b837","monthly","2015-3-","salesforce",-0.730623491913742,6,1292,1.15099543454233,-0.710630040955392
"b838","monthly","2015-3-","salesforce",-0.726557725770697,7,1292,1.26635962866118,-0.707713935887847
"b839","monthly","2015-3-","salesforce",-0.722993953411116,8,1292,1.36354326407629,-0.704855451864008
"b840","monthly","2015-3-","salesforce",-0.719759881416324,9,1292,1.44828805048072,-0.702273167989275
"b841","monthly","2015-3-","salesforce",-0.716973090013317,10,1292,1.52151062403606,-0.699559122799664
"b842","monthly","2015-3-","salesforce",-0.714324566708107,11,1292,1.58529624769828,-0.696699617828536
"b843","monthly","2015-3-","salesforce",-0.711851751302484,12,1292,1.64179731421741,-0.693830704339875
"b844","monthly","2015-3-","salesforce",-0.709519519510684,13,1292,1.69234658848276,-0.69098799553922
"b845","monthly","2015-3-","salesforce",-0.707290929303249,14,1292,1.73675941450251,-0.687948033056321
"b846","monthly","2015-3-","salesforce",-0.705196221179508,15,1292,1.77742305304463,-0.685048268811169
"b847","monthly","2015-3-","salesforce",-0.703196410960434,16,1292,1.81471875600012,-0.682242373690323
"b848","monthly","2015-3-","salesforce",-0.701222914958103,17,1292,1.84911686843241,-0.679503879062908
"b849","monthly","2015-3-","salesforce",-0.699312193482903,18,1292,1.88078401899743,-0.676815823884351
"b850","monthly","2015-3-","salesforce",-0.697429861746402,19,1292,1.91161859829123,-0.674458852051437
"b851","monthly","2015-3-","salesforce",-0.695628252432689,20,1292,1.94119910569812,-0.672325587468324
"b852","monthly","2015-3-","salesforce",-0.693854001308432,21,1292,1.96919713063806,-0.670284947374309
"b853","monthly","2015-3-","salesforce",-0.69213712421486,22,1292,1.99603254379303,-0.668390379322207
"b854","monthly","2015-3-","salesforce",-0.690444134127587,23,1292,2.02155881935004,-0.666577666693033
"b855","monthly","2015-3-","salesforce",-0.688808412161207,24,1292,2.04610923470838,-0.664883116552477
"b856","monthly","2015-3-","salesforce",-0.687224909889323,25,1292,2.0691937823705,-0.663198408180356
"b857","monthly","2015-3-","salesforce",-0.685710857931454,26,1292,2.09061224425206,-0.661472473072228
"b858","monthly","2015-3-","salesforce",-0.684230199384257,27,1292,2.1106726701004,-0.659728506030708
"b859","monthly","2015-3-","salesforce",-0.682758790035227,28,1292,2.13000350282361,-0.658057484146229
"b860","monthly","2015-3-","salesforce",-0.681310162336882,29,1292,2.14832134871875,-0.656396663024201
"b861","monthly","2015-3-","salesforce",-0.679872611999765,30,1292,2.16556799053621,-0.654721852941846
"b862","monthly","2015-3-","salesforce",-0.678430996164197,31,1292,2.18218916876155,-0.653093880502262
"b863","monthly","2015-3-","salesforce",-0.676996286561959,32,1292,2.19783405393885,-0.651445707728233
"b864","monthly","2015-3-","salesforce",-0.675584747962248,33,1292,2.21243210324756,-0.649755846804774
"b865","monthly","2015-3-","salesforce",-0.674186064663617,34,1292,2.22637811407698,-0.648085379256833
"b866","monthly","2015-3-","salesforce",-0.672797822906313,35,1292,2.2393507602434,-0.646369712579498
"b867","monthly","2015-3-","salesforce",-0.671414849281228,36,1292,2.25143841274188,-0.644621468150866
"b868","monthly","2015-3-","salesforce",-0.670026845612652,37,1292,2.26293056764718,-0.642874795905806
"b869","monthly","2015-3-","salesforce",-0.668639303265472,38,1292,2.27373184767048,-0.641109459689766
"b870","monthly","2015-3-","salesforce",-0.667248987404563,39,1292,2.28388667606976,-0.639326898840025
"b871","monthly","2015-3-","salesforce",-0.665866458276347,40,1292,2.29336549933687,-0.637522721713493
"b872","monthly","2015-3-","salesforce",-0.664510048093279,41,1292,2.30227769152253,-0.635713741209739
"b873","monthly","2015-3-","salesforce",-0.663146923572422,42,1292,2.31050999321837,-0.633870393336863
"b874","monthly","2015-3-","salesforce",-0.661775453074724,43,1292,2.31833284691121,-0.632033767948672
"b875","monthly","2015-3-","salesforce",-0.660421500602018,44,1292,2.32548572806543,-0.630161940922722
"b876","monthly","2015-3-","salesforce",-0.65908598542837,45,1292,2.3320075833328,-0.628260277209796
"b877","monthly","2015-3-","salesforce",-0.657737030258113,46,1292,2.33830169993223,-0.626384924142229
"b878","monthly","2015-3-","salesforce",-0.656386970753338,47,1292,2.34435738307915,-0.624534613309148
"b879","monthly","2015-3-","salesforce",-0.655045464961067,48,1292,2.35003235376917,-0.62268442799461
"b880","monthly","2015-3-","salesforce",-0.653701706918353,49,1292,2.35532078245931,-0.620829874367259
"b881","monthly","2015-3-","salesforce",-0.652360365838338,50,1292,2.36059468568079,-0.619032215009575
"b882","monthly","2015-4-","salesforce",-0.770580716631603,2,1235,0.240433343017144,-0.727229037449288
"b883","monthly","2015-4-","salesforce",-0.756880175129081,3,1235,0.603161112615577,-0.72715211560171
"b884","monthly","2015-4-","salesforce",-0.748959705581646,4,1235,0.846939403350194,-0.725248823570171
"b885","monthly","2015-4-","salesforce",-0.744014965203091,5,1235,1.02826115604478,-0.722938847995038
"b886","monthly","2015-4-","salesforce",-0.739965992126325,6,1235,1.17103485388403,-0.720318688816624
"b887","monthly","2015-4-","salesforce",-0.736555258448652,7,1235,1.28617165946585,-0.717201177462332
"b888","monthly","2015-4-","salesforce",-0.733558196233696,8,1235,1.38197233255091,-0.7138780609105
