"","time_interval","time_frame","dataset_name","b","X","N","lm_intercept","lm_slope"
"b1244","monthly","2012-11","dba",-0.678587365213589,21,610,2.54168714584785,-0.787846085402178
"b1245","monthly","2012-11","dba",-0.676504230923135,22,610,2.56549042817797,-0.784902785816191
"b1246","monthly","2012-11","dba",-0.674300884150246,23,610,2.59001620910881,-0.782469714937246
"b1247","monthly","2012-11","dba",-0.672200058735629,24,610,2.61187284965715,-0.779823939268811
"b1248","monthly","2012-11","dba",-0.6701191116927,25,610,2.63160086460256,-0.777030261818773
"b1249","monthly","2012-11","dba",-0.668039186927827,26,610,2.65116883986328,-0.774487243912372
"b1250","monthly","2012-11","dba",-0.666093736397052,27,610,2.66992927627562,-0.772074401638338
"b1251","monthly","2012-11","dba",-0.664158842449555,28,610,2.68853397445303,-0.769891392838011
"b1252","monthly","2012-11","dba",-0.662249955141508,29,610,2.70580380503461,-0.767660791025314
"b1253","monthly","2012-11","dba",-0.660486134482674,30,610,2.72067065655535,-0.765160032040046
"b1254","monthly","2012-11","dba",-0.658766249049131,31,610,2.73336557937209,-0.762414649052774
"b1255","monthly","2012-11","dba",-0.657150740710043,32,610,2.74621124530967,-0.759918765247607
"b1256","monthly","2012-11","dba",-0.655512950643774,33,610,2.75827611181413,-0.757419797327415
"b1257","monthly","2012-11","dba",-0.653846547064724,34,610,2.76907197642979,-0.754817558302953
"b1258","monthly","2012-11","dba",-0.652151231565846,35,610,2.78025558923436,-0.752444466578796
"b1259","monthly","2012-11","dba",-0.65047207875587,36,610,2.79074056678889,-0.750071462596065
"b1260","monthly","2012-11","dba",-0.64880885744882,37,610,2.80081026293577,-0.747760500684896
"b1261","monthly","2012-11","dba",-0.647133347905388,38,610,2.81003475903224,-0.745395811904315
"b1262","monthly","2012-11","dba",-0.645488159001308,39,610,2.81888633901758,-0.743085820252016
"b1263","monthly","2012-11","dba",-0.6438918110562,40,610,2.82801318857957,-0.740965093625987
"b1264","monthly","2012-11","dba",-0.642323351764094,41,610,2.83823194615975,-0.739188247305932
"b1265","monthly","2012-11","dba",-0.640893135774522,42,610,2.84693683938489,-0.737227218481734
"b1266","monthly","2012-11","dba",-0.639531776654603,43,610,2.85496533831936,-0.735235625184818
"b1267","monthly","2012-11","dba",-0.638133848391583,44,610,2.86223679083512,-0.733172949415993
"b1268","monthly","2012-11","dba",-0.63677239259775,45,610,2.86992747522722,-0.731293534854289
"b1269","monthly","2012-11","dba",-0.635424448041153,46,610,2.87706024610377,-0.729386337771765
"b1270","monthly","2012-11","dba",-0.634050769368521,47,610,2.88325908896421,-0.727360077679996
"b1271","monthly","2012-11","dba",-0.632584158949434,48,610,2.88808658880683,-0.725111626523297
"b1272","monthly","2012-11","dba",-0.631039519686303,49,610,2.89260495990727,-0.722862593076263
"b1273","monthly","2012-11","dba",-0.629411395163405,50,610,2.89760779897415,-0.72077464538187
"b1274","monthly","2012-12","dba",-0.774505903713115,2,580,0.695146767745989,-0.827902502848002
"b1275","monthly","2012-12","dba",-0.763710688574855,3,580,1.02294301760024,-0.819411467198702
"b1276","monthly","2012-12","dba",-0.752916788537847,4,580,1.2578731676356,-0.8144875545909
"b1277","monthly","2012-12","dba",-0.74397299399108,5,580,1.44268462571982,-0.811975592822409
"b1278","monthly","2012-12","dba",-0.736561093106731,6,580,1.59091254438352,-0.809614384163557
"b1279","monthly","2012-12","dba",-0.730800034440678,7,580,1.70590376817158,-0.80549620928233
"b1280","monthly","2012-12","dba",-0.725799349251357,8,580,1.80352132542123,-0.801817252530869
"b1281","monthly","2012-12","dba",-0.721013034375433,9,580,1.88961122882754,-0.798627428849471
"b1282","monthly","2012-12","dba",-0.716555787387656,10,580,1.96481402258808,-0.795548227281695
"b1283","monthly","2012-12","dba",-0.712441784239219,11,580,2.03255348873521,-0.792818457753953
"b1284","monthly","2012-12","dba",-0.70855630397286,12,580,2.09274845621776,-0.790043542464485
"b1285","monthly","2012-12","dba",-0.705031946372236,13,580,2.14696140372001,-0.787348547979592
"b1286","monthly","2012-12","dba",-0.701575813090214,14,580,2.19973114098471,-0.785477225962638
"b1287","monthly","2012-12","dba",-0.698277415714069,15,580,2.24740665789673,-0.783440913985983
"b1288","monthly","2012-12","dba",-0.695112007611574,16,580,2.29049737513476,-0.781220112794338
"b1289","monthly","2012-12","dba",-0.692027631039749,17,580,2.32816583690676,-0.778568766037143
"b1290","monthly","2012-12","dba",-0.688990012265352,18,580,2.36447923392337,-0.776271538908869
"b1291","monthly","2012-12","dba",-0.68609447966814,19,580,2.39880026232959,-0.774156926313662
"b1292","monthly","2012-12","dba",-0.683389384483361,20,580,2.43190171168826,-0.772303824877581
"b1293","monthly","2012-12","dba",-0.68070242930145,21,580,2.46294296955634,-0.770434269721109
"b1294","monthly","2012-12","dba",-0.678069943878186,22,580,2.49232729375613,-0.768629380415446
"b1295","monthly","2012-12","dba",-0.675645010706969,23,580,2.51825359571142,-0.766512165043917
"b1296","monthly","2012-12","dba",-0.673385235633292,24,580,2.54262052395827,-0.764457141174439
"b1297","monthly","2012-12","dba",-0.671201847461559,25,580,2.56532443037722,-0.762375183800597
"b1298","monthly","2012-12","dba",-0.669083069708386,26,580,2.58772083652829,-0.760519176940387
"b1299","monthly","2012-12","dba",-0.667076475511619,27,580,2.60762038345715,-0.758421692785442
"b1300","monthly","2012-12","dba",-0.665207688082076,28,580,2.62769046062095,-0.756648985033496
"b1301","monthly","2012-12","dba",-0.663300276512039,29,580,2.64644348413531,-0.754804535819519
"b1302","monthly","2012-12","dba",-0.661404911758199,30,580,2.6642566123797,-0.752964848454334
"b1303","monthly","2012-12","dba",-0.659598771715657,31,580,2.68173838143097,-0.751280214957485
"b1304","monthly","2012-12","dba",-0.657830830055526,32,580,2.69759224469825,-0.749436388521648
"b1305","monthly","2012-12","dba",-0.656064509776584,33,580,2.71079862007506,-0.747207474066266
"b1306","monthly","2012-12","dba",-0.654233154446849,34,580,2.72472037613113,-0.745262032776992
"b1307","monthly","2012-12","dba",-0.652438752558365,35,580,2.73730803182913,-0.743201094040793
"b1308","monthly","2012-12","dba",-0.650767899195039,36,580,2.74845766039511,-0.741007062501106
"b1309","monthly","2012-12","dba",-0.649026048998064,37,580,2.75850548453765,-0.738701181747888
"b1310","monthly","2012-12","dba",-0.647266312358672,38,580,2.76969447363238,-0.736762828724786
"b1311","monthly","2012-12","dba",-0.645564739628744,39,580,2.7799879825338,-0.734762756469045
"b1312","monthly","2012-12","dba",-0.643904091143541,40,580,2.78956004881424,-0.732731587127846
"b1313","monthly","2012-12","dba",-0.642216413318877,41,580,2.79818272456345,-0.730607611768907
"b1314","monthly","2012-12","dba",-0.640566200490702,42,580,2.80621523319634,-0.728467689397422
"b1315","monthly","2012-12","dba",-0.638922147994866,43,580,2.8139204450765,-0.72636174995528
"b1316","monthly","2012-12","dba",-0.637346827352537,44,580,2.82051771656704,-0.724141521971926
"b1317","monthly","2012-12","dba",-0.635786920445832,45,580,2.8260822353111,-0.721801629857649
"b1318","monthly","2012-12","dba",-0.634168488041906,46,580,2.83271942403831,-0.719756410474708
"b1319","monthly","2012-12","dba",-0.632550619614692,47,580,2.83846712764397,-0.717610100943667
"b1320","monthly","2012-12","dba",-0.630958520128129,48,580,2.84400827055439,-0.715500565829772
"b1321","monthly","2012-12","dba",-0.629354693223297,49,580,2.84818916960938,-0.713185393297863
"b1322","monthly","2012-12","dba",-0.62773295664941,50,580,2.85198651526183,-0.710858513084364
"b1323","monthly","2012-1-","dba",-0.79363367269269,2,578,0.61891128726255,-0.810464154934302
"b1324","monthly","2012-1-","dba",-0.772205440411959,3,578,0.980453355006049,-0.809463866042698
"b1325","monthly","2012-1-","dba",-0.758880191731228,4,578,1.22352630084253,-0.806902957311408
"b1326","monthly","2012-1-","dba",-0.749114180924994,5,578,1.40534015846905,-0.80393793948196
"b1327","monthly","2012-1-","dba",-0.741759909709562,6,578,1.55334912715806,-0.801841136943394
"b1328","monthly","2012-1-","dba",-0.735996918394454,7,578,1.67211169247914,-0.798963418558123
"b1329","monthly","2012-1-","dba",-0.731062257884222,8,578,1.772007443049,-0.796003146416959
"b1330","monthly","2012-1-","dba",-0.726612455109503,9,578,1.85661963866165,-0.792702118632726
"b1331","monthly","2012-1-","dba",-0.722505353416791,10,578,1.93167183340258,-0.789734900288425
"b1332","monthly","2012-1-","dba",-0.718825766381801,11,578,1.99556872256207,-0.786280074747485
"b1333","monthly","2012-1-","dba",-0.71515611253308,12,578,2.05368054089283,-0.783092006684928
"b1334","monthly","2012-1-","dba",-0.711670332955004,13,578,2.10840474246838,-0.780494616905395
"b1335","monthly","2012-1-","dba",-0.708487717083433,14,578,2.15687490191654,-0.777683285478055
"b1336","monthly","2012-1-","dba",-0.705333365335712,15,578,2.20206028131848,-0.775079163044052
"b1337","monthly","2012-1-","dba",-0.702441318274117,16,578,2.24070435611065,-0.771934616125776
"b1338","monthly","2012-1-","dba",-0.699617172843911,17,578,2.27517904225851,-0.768614204568561
"b1339","monthly","2012-1-","dba",-0.696748547458637,18,578,2.31024417954707,-0.76603212533278
"b1340","monthly","2012-1-","dba",-0.694059101336049,19,578,2.34138018573524,-0.763198577581477
"b1341","monthly","2012-1-","dba",-0.691600373668575,20,578,2.37025333853491,-0.760460948875222
"b1342","monthly","2012-1-","dba",-0.689138972794843,21,578,2.39810848468836,-0.757965444204267
"b1343","monthly","2012-1-","dba",-0.686688482765408,22,578,2.42491799426267,-0.75566021820321
"b1344","monthly","2012-1-","dba",-0.684374708837427,23,578,2.4499022569064,-0.753371198798807
"b1345","monthly","2012-1-","dba",-0.682123538829335,24,578,2.47358438813727,-0.751172264233892
"b1346","monthly","2012-1-","dba",-0.679861250358632,25,578,2.4969585220959,-0.749220701209105
"b1347","monthly","2012-1-","dba",-0.677786710674852,26,578,2.51686974080111,-0.746855783755439
"b1348","monthly","2012-1-","dba",-0.67578394949195,27,578,2.53540078705423,-0.744459625789949
"b1349","monthly","2012-1-","dba",-0.673786761957806,28,578,2.55359091972376,-0.742260821072487
"b1350","monthly","2012-1-","dba",-0.671821209733929,29,578,2.57133292058204,-0.740197324214722
"b1351","monthly","2012-1-","dba",-0.669806266398845,30,578,2.58853862739535,-0.738213317156785
"b1352","monthly","2012-1-","dba",-0.667813819206291,31,578,2.60413212293596,-0.736094351590806
"b1353","monthly","2012-1-","dba",-0.665800908715436,32,578,2.61880585253516,-0.733961613857308
"b1354","monthly","2012-1-","dba",-0.66377593655076,33,578,2.63191801734075,-0.731669142277039
"b1355","monthly","2012-1-","dba",-0.661783654533507,34,578,2.64537412141147,-0.729618878502532
"b1356","monthly","2012-1-","dba",-0.659960354093997,35,578,2.65694753145528,-0.72736581464846
"b1357","monthly","2012-1-","dba",-0.658095948973985,36,578,2.66764888733197,-0.72506199663237
"b1358","monthly","2012-1-","dba",-0.656154147193322,37,578,2.67863777494904,-0.722938329148871
"b1359","monthly","2012-1-","dba",-0.654241385890785,38,578,2.68813621101192,-0.720631854829095
"b1360","monthly","2012-1-","dba",-0.652283603905698,39,578,2.69824291711919,-0.718570964705661
"b1361","monthly","2012-1-","dba",-0.650315345002188,40,578,2.70826301463697,-0.716598803684214
"b1362","monthly","2012-1-","dba",-0.64835099057899,41,578,2.7174797847892,-0.714571097356713
"b1363","monthly","2012-1-","dba",-0.646426992802953,42,578,2.72664997389149,-0.712646463874698
"b1364","monthly","2012-1-","dba",-0.644477465822884,43,578,2.73454107891854,-0.710552078078626
"b1365","monthly","2012-1-","dba",-0.642547125613748,44,578,2.74206022188406,-0.708480307044635
"b1366","monthly","2012-1-","dba",-0.640615308694822,45,578,2.74985026698262,-0.706552232258114
"b1367","monthly","2012-1-","dba",-0.638686678706366,46,578,2.75634294300396,-0.704440366606688
"b1368","monthly","2012-1-","dba",-0.636825405354371,47,578,2.76128149043554,-0.702100805551643
"b1369","monthly","2012-1-","dba",-0.634951017847903,48,578,2.7664789180786,-0.699891537389133
"b1370","monthly","2012-1-","dba",-0.633070269343647,49,578,2.77044209978478,-0.697500850713542
"b1371","monthly","2012-1-","dba",-0.631234650932633,50,578,2.77514674333634,-0.695344951665014
"b1372","monthly","2012-2-","dba",-0.765349344380764,2,634,0.569187781265127,-0.779280649449177
"b1373","monthly","2012-2-","dba",-0.750307460929,3,634,0.900979191163977,-0.774266182925361
"b1374","monthly","2012-2-","dba",-0.740737933154828,4,634,1.12496384956228,-0.769079944897304
"b1375","monthly","2012-2-","dba",-0.732732547586707,5,634,1.29490486889457,-0.764521281424107
"b1376","monthly","2012-2-","dba",-0.724954439929575,6,634,1.43600117264112,-0.761582289446294
"b1377","monthly","2012-2-","dba",-0.718045691606265,7,634,1.55147939802606,-0.758409713471545
"b1378","monthly","2012-2-","dba",-0.711643190457893,8,634,1.65405516881543,-0.756397524335982
"b1379","monthly","2012-2-","dba",-0.706136256590997,9,634,1.74285480627061,-0.754443218324516
"b1380","monthly","2012-2-","dba",-0.701229122632192,10,634,1.82238579521531,-0.75292883422848
"b1381","monthly","2012-2-","dba",-0.696691455590841,11,634,1.89120535297436,-0.750990082897542
"b1382","monthly","2012-2-","dba",-0.692578469597901,12,634,1.95382659631307,-0.749270928827545
"b1383","monthly","2012-2-","dba",-0.688654367604607,13,634,2.009908829367,-0.747389438181702
"b1384","monthly","2012-2-","dba",-0.684960891143182,14,634,2.06341481499759,-0.746058212772195
"b1385","monthly","2012-2-","dba",-0.68139477204196,15,634,2.10875777568001,-0.743885257469493
"b1386","monthly","2012-2-","dba",-0.67800112734111,16,634,2.15115142439078,-0.741884515852741
"b1387","monthly","2012-2-","dba",-0.674680622835343,17,634,2.19040006873248,-0.739911677397389
"b1388","monthly","2012-2-","dba",-0.671362042183089,18,634,2.22763981577578,-0.738099005742448
"b1389","monthly","2012-2-","dba",-0.668416393559878,19,634,2.26022537362589,-0.735900563768973
"b1390","monthly","2012-2-","dba",-0.665551463599621,20,634,2.29055063318786,-0.733755422994466
"b1391","monthly","2012-2-","dba",-0.662706245137726,21,634,2.31958253904665,-0.731781051350668
"b1392","monthly","2012-2-","dba",-0.659849940022746,22,634,2.34668434496064,-0.729766229328326
"b1393","monthly","2012-2-","dba",-0.657119403791423,23,634,2.37367477898083,-0.728125426556853
"b1394","monthly","2012-2-","dba",-0.654458596033686,24,634,2.40078071637381,-0.726864163261744
"b1395","monthly","2012-2-","dba",-0.65186016169017,25,634,2.42716987616496,-0.725759246528257
"b1396","monthly","2012-2-","dba",-0.649378640831671,26,634,2.4524205269561,-0.724703877071477
"b1397","monthly","2012-2-","dba",-0.646899773676776,27,634,2.47515160914845,-0.723349114288951
"b1398","monthly","2012-2-","dba",-0.644478766913652,28,634,2.49743103405192,-0.722138950236992
"b1399","monthly","2012-2-","dba",-0.642142344494662,29,634,2.51779350443428,-0.720742040855202
"b1400","monthly","2012-2-","dba",-0.639833033787203,30,634,2.53510447007325,-0.718904239255621
"b1401","monthly","2012-2-","dba",-0.637601171305464,31,634,2.54993395782364,-0.716732964561938
"b1402","monthly","2012-2-","dba",-0.635413739402434,32,634,2.56530094671615,-0.7148669900308
"b1403","monthly","2012-2-","dba",-0.633338522061116,33,634,2.58010760229074,-0.713078948838852
"b1404","monthly","2012-2-","dba",-0.631197749527213,34,634,2.59429468353838,-0.71130345960432
"b1405","monthly","2012-2-","dba",-0.629118458461125,35,634,2.60777137012776,-0.709530971199765
"b1406","monthly","2012-2-","dba",-0.627048075454315,36,634,2.61926738216375,-0.707486268455935
"b1407","monthly","2012-2-","dba",-0.625013734929079,37,634,2.63052177404751,-0.705539386814438
"b1408","monthly","2012-2-","dba",-0.623052357520776,38,634,2.64320520982015,-0.704041972937227
"b1409","monthly","2012-2-","dba",-0.621088003376555,39,634,2.65545162244212,-0.702576095187535
"b1410","monthly","2012-2-","dba",-0.619194189105066,40,634,2.66718729631344,-0.70111960646663
"b1411","monthly","2012-2-","dba",-0.617327096801205,41,634,2.67853080253028,-0.69969789359737
"b1412","monthly","2012-2-","dba",-0.61557060592896,42,634,2.68937323530466,-0.698299424278286
"b1413","monthly","2012-2-","dba",-0.613822586673774,43,634,2.69980246043583,-0.696907229590508
"b1414","monthly","2012-2-","dba",-0.612109777917692,44,634,2.70966411090108,-0.695488951942076
"b1415","monthly","2012-2-","dba",-0.610440372775479,45,634,2.71882302610906,-0.694009729049146
"b1416","monthly","2012-2-","dba",-0.608696827136682,46,634,2.72756276629004,-0.692510257259898
"b1417","monthly","2012-2-","dba",-0.60698459007538,47,634,2.73492801702882,-0.690811797678104
"b1418","monthly","2012-2-","dba",-0.605321271526102,48,634,2.74134900788631,-0.689007096984106
